condition,training_seed,global_step,initial_state,final_state,return,steps,illegal_pickup_dropoff,success,terminated,truncated
zeros,1,200000,288,88,-200.0,200,0,False,False,True
zeros,1,200000,289,89,-200.0,200,0,False,False,True
zeros,1,200000,291,91,-200.0,200,0,False,False,True
zeros,1,200000,292,92,-200.0,200,0,False,False,True
zeros,1,200000,293,93,-200.0,200,0,False,False,True
zeros,1,200000,294,94,-200.0,200,0,False,False,True
zeros,1,200000,301,1,-200.0,200,0,False,False,True
zeros,1,200000,302,2,-200.0,200,0,False,False,True
zeros,1,200000,303,3,-200.0,200,0,False,False,True
zeros,1,200000,304,4,-200.0,200,0,False,False,True
zeros,1,200000,306,6,-200.0,200,0,False,False,True
zeros,1,200000,307,7,-200.0,200,0,False,False,True
zeros,1,200000,308,8,-200.0,200,0,False,False,True
zeros,1,200000,309,9,-200.0,200,0,False,False,True
zeros,1,200000,311,11,-200.0,200,0,False,False,True
zeros,1,200000,312,12,-200.0,200,0,False,False,True
zeros,1,200000,313,13,-200.0,200,0,False,False,True
zeros,1,200000,314,14,-200.0,200,0,False,False,True
zeros,1,200000,321,21,-200.0,200,0,False,False,True
zeros,1,200000,322,22,-200.0,200,0,False,False,True
zeros,1,200000,323,23,-200.0,200,0,False,False,True
zeros,1,200000,324,24,-200.0,200,0,False,False,True
zeros,1,200000,326,26,-200.0,200,0,False,False,True
zeros,1,200000,327,27,-200.0,200,0,False,False,True
zeros,1,200000,328,28,-200.0,200,0,False,False,True
zeros,1,200000,329,29,-200.0,200,0,False,False,True
zeros,1,200000,331,31,-200.0,200,0,False,False,True
zeros,1,200000,332,32,-200.0,200,0,False,False,True
zeros,1,200000,333,33,-200.0,200,0,False,False,True
zeros,1,200000,334,34,-200.0,200,0,False,False,True
zeros,1,200000,341,41,-200.0,200,0,False,False,True
zeros,1,200000,342,42,-200.0,200,0,False,False,True
zeros,1,200000,343,43,-200.0,200,0,False,False,True
zeros,1,200000,344,44,-200.0,200,0,False,False,True
zeros,1,200000,346,46,-200.0,200,0,False,False,True
zeros,1,200000,347,47,-200.0,200,0,False,False,True
zeros,1,200000,348,48,-200.0,200,0,False,False,True
zeros,1,200000,349,49,-200.0,200,0,False,False,True
zeros,1,200000,351,51,-200.0,200,0,False,False,True
zeros,1,200000,352,52,-200.0,200,0,False,False,True
zeros,1,200000,353,53,-200.0,200,0,False,False,True
zeros,1,200000,354,54,-200.0,200,0,False,False,True
zeros,1,200000,361,61,-200.0,200,0,False,False,True
zeros,1,200000,362,62,-200.0,200,0,False,False,True
zeros,1,200000,363,63,-200.0,200,0,False,False,True
zeros,1,200000,364,64,-200.0,200,0,False,False,True
zeros,1,200000,366,66,-200.0,200,0,False,False,True
zeros,1,200000,367,67,-200.0,200,0,False,False,True
zeros,1,200000,368,68,-200.0,200,0,False,False,True
zeros,1,200000,369,69,-200.0,200,0,False,False,True
zeros,1,200000,371,71,-200.0,200,0,False,False,True
zeros,1,200000,372,72,-200.0,200,0,False,False,True
zeros,1,200000,373,73,-200.0,200,0,False,False,True
zeros,1,200000,374,74,-200.0,200,0,False,False,True
zeros,1,200000,381,81,-200.0,200,0,False,False,True
zeros,1,200000,382,82,-200.0,200,0,False,False,True
zeros,1,200000,383,83,-200.0,200,0,False,False,True
zeros,1,200000,384,84,-200.0,200,0,False,False,True
zeros,1,200000,386,86,-200.0,200,0,False,False,True
zeros,1,200000,387,87,-200.0,200,0,False,False,True
zeros,1,200000,388,88,-200.0,200,0,False,False,True
zeros,1,200000,389,89,-200.0,200,0,False,False,True
zeros,1,200000,391,91,-200.0,200,0,False,False,True
zeros,1,200000,392,92,-200.0,200,0,False,False,True
zeros,1,200000,393,93,-200.0,200,0,False,False,True
zeros,1,200000,394,94,-200.0,200,0,False,False,True
zeros,1,200000,401,1,-200.0,200,0,False,False,True
zeros,1,200000,402,2,-200.0,200,0,False,False,True
zeros,1,200000,403,3,-200.0,200,0,False,False,True
zeros,1,200000,404,4,-200.0,200,0,False,False,True
zeros,1,200000,406,6,-200.0,200,0,False,False,True
zeros,1,200000,407,7,-200.0,200,0,False,False,True
zeros,1,200000,408,8,-200.0,200,0,False,False,True
zeros,1,200000,409,9,-200.0,200,0,False,False,True
zeros,1,200000,411,11,-200.0,200,0,False,False,True
zeros,1,200000,412,12,-200.0,200,0,False,False,True
zeros,1,200000,413,13,-200.0,200,0,False,False,True
zeros,1,200000,414,14,-200.0,200,0,False,False,True
zeros,1,200000,421,21,-200.0,200,0,False,False,True
zeros,1,200000,422,22,-200.0,200,0,False,False,True
zeros,1,200000,423,23,-200.0,200,0,False,False,True
zeros,1,200000,424,24,-200.0,200,0,False,False,True
zeros,1,200000,426,26,-200.0,200,0,False,False,True
zeros,1,200000,427,27,-200.0,200,0,False,False,True
zeros,1,200000,428,28,-200.0,200,0,False,False,True
zeros,1,200000,429,29,-200.0,200,0,False,False,True
zeros,1,200000,431,31,-200.0,200,0,False,False,True
zeros,1,200000,432,32,-200.0,200,0,False,False,True
zeros,1,200000,433,33,-200.0,200,0,False,False,True
zeros,1,200000,434,34,-200.0,200,0,False,False,True
zeros,1,200000,441,41,-200.0,200,0,False,False,True
zeros,1,200000,442,42,-200.0,200,0,False,False,True
zeros,1,200000,443,43,-200.0,200,0,False,False,True
zeros,1,200000,444,44,-200.0,200,0,False,False,True
zeros,1,200000,446,46,-200.0,200,0,False,False,True
zeros,1,200000,447,47,-200.0,200,0,False,False,True
zeros,1,200000,448,48,-200.0,200,0,False,False,True
zeros,1,200000,449,49,-200.0,200,0,False,False,True
zeros,1,200000,451,51,-200.0,200,0,False,False,True
zeros,1,200000,452,52,-200.0,200,0,False,False,True
zeros,1,200000,453,53,-200.0,200,0,False,False,True
zeros,1,200000,454,54,-200.0,200,0,False,False,True
zeros,1,200000,461,61,-200.0,200,0,False,False,True
zeros,1,200000,462,62,-200.0,200,0,False,False,True
zeros,1,200000,463,63,-200.0,200,0,False,False,True
zeros,1,200000,464,64,-200.0,200,0,False,False,True
zeros,1,200000,466,66,-200.0,200,0,False,False,True
zeros,1,200000,467,67,-200.0,200,0,False,False,True
zeros,1,200000,468,68,-200.0,200,0,False,False,True
zeros,1,200000,469,69,-200.0,200,0,False,False,True
zeros,1,200000,471,71,-200.0,200,0,False,False,True
zeros,1,200000,472,72,-200.0,200,0,False,False,True
zeros,1,200000,473,73,-200.0,200,0,False,False,True
zeros,1,200000,474,74,-200.0,200,0,False,False,True
zeros,1,200000,481,81,-200.0,200,0,False,False,True
zeros,1,200000,482,82,-200.0,200,0,False,False,True
zeros,1,200000,483,83,-200.0,200,0,False,False,True
zeros,1,200000,484,84,-200.0,200,0,False,False,True
zeros,1,200000,486,86,-200.0,200,0,False,False,True
zeros,1,200000,487,87,-200.0,200,0,False,False,True
zeros,1,200000,488,88,-200.0,200,0,False,False,True
zeros,1,200000,489,89,-200.0,200,0,False,False,True
zeros,1,200000,491,91,-200.0,200,0,False,False,True
zeros,1,200000,492,92,-200.0,200,0,False,False,True
zeros,1,200000,493,93,-200.0,200,0,False,False,True
zeros,1,200000,494,94,-200.0,200,0,False,False,True
zeros,2,20000,1,401,-200.0,200,0,False,False,True
zeros,2,20000,2,402,-200.0,200,0,False,False,True
zeros,2,20000,3,403,-200.0,200,0,False,False,True
zeros,2,20000,4,404,-200.0,200,0,False,False,True
zeros,2,20000,6,406,-200.0,200,0,False,False,True
zeros,2,20000,7,407,-200.0,200,0,False,False,True
zeros,2,20000,8,408,-200.0,200,0,False,False,True
zeros,2,20000,9,409,-200.0,200,0,False,False,True
zeros,2,20000,11,411,-200.0,200,0,False,False,True
zeros,2,20000,12,412,-200.0,200,0,False,False,True
zeros,2,20000,13,413,-200.0,200,0,False,False,True
zeros,2,20000,14,414,-200.0,200,0,False,False,True
zeros,2,20000,21,421,-200.0,200,0,False,False,True
zeros,2,20000,22,422,-200.0,200,0,False,False,True
zeros,2,20000,23,423,-200.0,200,0,False,False,True
zeros,2,20000,24,424,-200.0,200,0,False,False,True
zeros,2,20000,26,426,-200.0,200,0,False,False,True
zeros,2,20000,27,427,-200.0,200,0,False,False,True
zeros,2,20000,28,428,-200.0,200,0,False,False,True
zeros,2,20000,29,429,-200.0,200,0,False,False,True
zeros,2,20000,31,431,-200.0,200,0,False,False,True
zeros,2,20000,32,432,-200.0,200,0,False,False,True
zeros,2,20000,33,433,-200.0,200,0,False,False,True
zeros,2,20000,34,434,-200.0,200,0,False,False,True
zeros,2,20000,41,441,-200.0,200,0,False,False,True
zeros,2,20000,42,442,-200.0,200,0,False,False,True
zeros,2,20000,43,443,-200.0,200,0,False,False,True
zeros,2,20000,44,444,-200.0,200,0,False,False,True
zeros,2,20000,46,446,-200.0,200,0,False,False,True
zeros,2,20000,47,447,-200.0,200,0,False,False,True
zeros,2,20000,48,448,-200.0,200,0,False,False,True
zeros,2,20000,49,449,-200.0,200,0,False,False,True
zeros,2,20000,51,451,-200.0,200,0,False,False,True
zeros,2,20000,52,452,-200.0,200,0,False,False,True
zeros,2,20000,53,453,-200.0,200,0,False,False,True
zeros,2,20000,54,454,-200.0,200,0,False,False,True
zeros,2,20000,61,461,-200.0,200,0,False,False,True
zeros,2,20000,62,462,-200.0,200,0,False,False,True
zeros,2,20000,63,463,-200.0,200,0,False,False,True
zeros,2,20000,64,464,-200.0,200,0,False,False,True
zeros,2,20000,66,466,-200.0,200,0,False,False,True
zeros,2,20000,67,467,-200.0,200,0,False,False,True
zeros,2,20000,68,468,-200.0,200,0,False,False,True
zeros,2,20000,69,469,-200.0,200,0,False,False,True
zeros,2,20000,71,471,-200.0,200,0,False,False,True
zeros,2,20000,72,472,-200.0,200,0,False,False,True
zeros,2,20000,73,473,-200.0,200,0,False,False,True
zeros,2,20000,74,474,-200.0,200,0,False,False,True
zeros,2,20000,81,481,-200.0,200,0,False,False,True
zeros,2,20000,82,482,-200.0,200,0,False,False,True
zeros,2,20000,83,483,-200.0,200,0,False,False,True
zeros,2,20000,84,484,-200.0,200,0,False,False,True
zeros,2,20000,86,486,-200.0,200,0,False,False,True
zeros,2,20000,87,487,-200.0,200,0,False,False,True
zeros,2,20000,88,488,-200.0,200,0,False,False,True
zeros,2,20000,89,489,-200.0,200,0,False,False,True
zeros,2,20000,91,491,-200.0,200,0,False,False,True
zeros,2,20000,92,492,-200.0,200,0,False,False,True
zeros,2,20000,93,493,-200.0,200,0,False,False,True
zeros,2,20000,94,494,-200.0,200,0,False,False,True
zeros,2,20000,101,401,-200.0,200,0,False,False,True
zeros,2,20000,102,402,-200.0,200,0,False,False,True
zeros,2,20000,103,403,-200.0,200,0,False,False,True
zeros,2,20000,104,404,-200.0,200,0,False,False,True
zeros,2,20000,106,406,-200.0,200,0,False,False,True
zeros,2,20000,107,407,-200.0,200,0,False,False,True
zeros,2,20000,108,408,-200.0,200,0,False,False,True
zeros,2,20000,109,409,-200.0,200,0,False,False,True
zeros,2,20000,111,411,-200.0,200,0,False,False,True
zeros,2,20000,112,412,-200.0,200,0,False,False,True
zeros,2,20000,113,413,-200.0,200,0,False,False,True
zeros,2,20000,114,414,-200.0,200,0,False,False,True
zeros,2,20000,121,421,-200.0,200,0,False,False,True
zeros,2,20000,122,422,-200.0,200,0,False,False,True
zeros,2,20000,123,423,-200.0,200,0,False,False,True
zeros,2,20000,124,424,-200.0,200,0,False,False,True
zeros,2,20000,126,426,-200.0,200,0,False,False,True
zeros,2,20000,127,427,-200.0,200,0,False,False,True
zeros,2,20000,128,428,-200.0,200,0,False,False,True
zeros,2,20000,129,429,-200.0,200,0,False,False,True
zeros,2,20000,131,431,-200.0,200,0,False,False,True
zeros,2,20000,132,432,-200.0,200,0,False,False,True
zeros,2,20000,133,433,-200.0,200,0,False,False,True
zeros,2,20000,134,434,-200.0,200,0,False,False,True
zeros,2,20000,141,441,-200.0,200,0,False,False,True
zeros,2,20000,142,442,-200.0,200,0,False,False,True
zeros,2,20000,143,443,-200.0,200,0,False,False,True
zeros,2,20000,144,444,-200.0,200,0,False,False,True
zeros,2,20000,146,446,-200.0,200,0,False,False,True
zeros,2,20000,147,447,-200.0,200,0,False,False,True
zeros,2,20000,148,448,-200.0,200,0,False,False,True
zeros,2,20000,149,449,-200.0,200,0,False,False,True
zeros,2,20000,151,451,-200.0,200,0,False,False,True
zeros,2,20000,152,452,-200.0,200,0,False,False,True
zeros,2,20000,153,453,-200.0,200,0,False,False,True
zeros,2,20000,154,454,-200.0,200,0,False,False,True
