condition,training_seed,global_step,policy_mode,seed,return,length,flag_get,progress,terminated,truncated,decision_cap_reached
jev_interval1,0,600000,sampled,2000007,65.6462499999999,173,False,0.4402204408817634,True,False,False
jev_interval1,0,600000,sampled,2000008,25.868750000000006,88,False,0.2231062124248496,True,False,False
jev_interval1,0,600000,sampled,2000009,-1.6149999999999913,29,False,0.0730794923179693,True,False,False
jev_interval1,0,600000,sampled,2000010,233.4212500000008,385,True,1.0,True,False,False
jev_interval1,0,600000,sampled,2000011,29.52499999999995,98,False,0.24317969271877074,True,False,False
jev_interval1,0,600000,sampled,2000012,65.14999999999988,174,False,0.43762191048764193,True,False,False
jev_interval1,0,600000,sampled,2000013,65.70750000000002,176,False,0.44070808283233154,True,False,False
jev_interval1,0,600000,sampled,2000014,131.9749999999997,315,False,0.8022712090848363,True,False,False
jev_interval1,0,600000,sampled,2000015,28.8275,93,False,0.23918503674014693,True,False,False
jev_interval1,0,600000,sampled,2000016,233.00000000000057,424,True,1.0,True,False,False
jev_interval1,0,600000,sampled,2000017,233.2350000000006,402,True,1.0,True,False,False
jev_interval1,0,600000,sampled,2000018,26.622499999999953,87,False,0.22708082832331322,True,False,False
jev_interval1,0,600000,sampled,2000019,233.2562500000006,391,True,1.0,True,False,False
jev_interval1,0,600000,greedy,4000000,129.19500000000087,393,False,0.7114228456913828,False,True,False
jev_interval1,0,700000,sampled,2000000,107.60499999999945,252,False,0.6686706746826987,True,False,False
jev_interval1,0,700000,sampled,2000001,27.71874999999997,81,False,0.23261857047428183,True,False,False
jev_interval1,0,700000,sampled,2000002,233.2912500000007,385,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000003,233.58187500000057,365,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000004,65.99249999999992,155,False,0.44110888443553786,True,False,False
jev_interval1,0,700000,sampled,2000005,139.73124999999993,287,False,0.842224448897796,True,False,False
jev_interval1,0,700000,sampled,2000006,25.94749999999997,96,False,0.22395457581830322,True,False,False
jev_interval1,0,700000,sampled,2000007,233.2937500000007,395,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000008,233.37375000000054,383,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000009,233.43500000000031,375,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000010,65.75624999999997,173,False,0.440808283233133,True,False,False
jev_interval1,0,700000,sampled,2000011,233.57125000000056,369,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000012,233.19500000000076,395,True,1.0,True,False,False
jev_interval1,0,700000,sampled,2000013,-1.3637499999999925,27,False,0.07431529726118906,True,False,False
jev_interval1,0,700000,sampled,2000014,65.93249999999988,156,False,0.44084168336673335,True,False,False
jev_interval1,0,700000,sampled,2000015,27.611874999999976,83,False,0.23215430861723432,True,False,False
jev_interval1,0,700000,sampled,2000016,65.92624999999994,156,False,0.44080828323313315,True,False,False
jev_interval1,0,700000,sampled,2000017,61.19624999999986,170,False,0.4162792251169007,True,False,False
jev_interval1,0,700000,sampled,2000018,65.8037499999999,165,False,0.44063460253840986,True,False,False
jev_interval1,0,700000,sampled,2000019,233.4200000000006,380,True,1.0,True,False,False
jev_interval1,0,700000,greedy,4000000,29.675000000000033,77,False,0.2428590514362059,True,False,False
jev_interval1,0,800000,sampled,2000000,63.53187499999989,149,False,0.42763861055444213,True,False,False
jev_interval1,0,800000,sampled,2000001,233.61875000000026,356,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000002,132.1249999999999,300,False,0.8022712090848363,True,False,False
jev_interval1,0,800000,sampled,2000003,233.7150000000004,352,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000004,233.76125000000033,344,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000005,233.4150000000005,373,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000006,56.71624999999998,139,False,0.39068136272545084,True,False,False
jev_interval1,0,800000,sampled,2000007,233.48125000000064,373,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000008,65.48999999999987,164,False,0.4389044756179023,True,False,False
jev_interval1,0,800000,sampled,2000009,-1.1974999999999962,26,False,0.07515030060120241,True,False,False
jev_interval1,0,800000,sampled,2000010,233.60625000000044,358,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000011,119.99374999999945,263,False,0.7354642618570476,True,False,False
jev_interval1,0,800000,sampled,2000012,233.40875000000054,386,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000013,132.27499999999978,285,False,0.8022712090848363,True,False,False
jev_interval1,0,800000,sampled,2000014,233.62875000000054,364,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000015,233.7587500000004,346,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000016,139.64874999999986,295,False,0.8422110888443557,True,False,False
jev_interval1,0,800000,sampled,2000017,233.4387500000006,377,True,1.0,True,False,False
jev_interval1,0,800000,sampled,2000018,65.25374999999994,179,False,0.4384435537742151,True,False,False
jev_interval1,0,800000,sampled,2000019,139.73999999999978,287,False,0.8422712090848364,True,False,False
jev_interval1,0,800000,greedy,4000000,233.85875000000024,332,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000000,233.8487500000004,333,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000001,233.68750000000048,344,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000002,233.8062500000006,347,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000003,-2.2874999999999943,34,False,0.06975283901135605,True,False,False
jev_interval1,0,900000,sampled,2000004,233.64625000000044,354,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000005,233.81875000000048,336,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000006,233.6462500000005,354,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000007,233.63750000000036,356,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000008,233.7787500000005,349,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000009,233.60750000000053,352,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000010,233.50875000000067,371,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000011,233.70250000000058,343,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000012,233.53625000000042,365,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000013,233.83750000000046,329,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000014,-1.2449999999999992,26,False,0.07489645958583832,True,False,False
jev_interval1,0,900000,sampled,2000015,233.77625000000054,341,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000016,-1.9112499999999955,31,False,0.07160320641282565,True,False,False
jev_interval1,0,900000,sampled,2000017,233.79875000000058,340,True,1.0,True,False,False
jev_interval1,0,900000,sampled,2000018,28.50249999999999,91,False,0.23734134936539736,True,False,False
jev_interval1,0,900000,sampled,2000019,233.6087500000005,361,True,1.0,True,False,False
jev_interval1,0,900000,greedy,4000000,232.76625000000135,442,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000000,233.98000000000042,315,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000001,66.12874999999998,142,False,0.44114228456913857,True,False,False
jev_interval1,0,1000000,sampled,2000002,-1.168750000000001,26,False,0.07530394121576484,True,False,False
jev_interval1,0,1000000,sampled,2000003,-1.2312499999999975,26,False,0.07496993987975951,True,False,False
jev_interval1,0,1000000,sampled,2000004,234.0250000000004,323,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000005,233.98875000000032,319,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000006,234.04000000000042,309,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000007,234.06625000000042,309,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000008,66.12874999999987,142,False,0.4411422845691381,True,False,False
jev_interval1,0,1000000,sampled,2000009,-1.168750000000001,26,False,0.07530394121576484,True,False,False
jev_interval1,0,1000000,sampled,2000010,233.85000000000036,328,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000011,233.81875000000065,335,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000012,233.9887500000005,319,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000013,233.9587500000006,321,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000014,-1.2074999999999942,26,False,0.07509686038744157,True,False,False
jev_interval1,0,1000000,sampled,2000015,-1.256249999999996,26,False,0.07483633934535738,True,False,False
jev_interval1,0,1000000,sampled,2000016,-1.2074999999999942,26,False,0.07509686038744157,True,False,False
jev_interval1,0,1000000,sampled,2000017,233.96875000000048,320,True,1.0,True,False,False
jev_interval1,0,1000000,sampled,2000018,-1.1737499999999965,26,False,0.07527722110888443,True,False,False
jev_interval1,0,1000000,sampled,2000019,234.10625000000047,315,True,1.0,True,False,False
jev_interval1,0,1000000,greedy,4000000,-1.2887499999999985,26,False,0.0746626586506346,True,False,False
jev_interval1,0,1100000,sampled,2000000,64.23249999999993,132,False,0.43047428189712755,True,False,False
jev_interval1,0,1100000,sampled,2000001,233.8975000000005,323,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000002,-1.1974999999999962,26,False,0.07515030060120241,True,False,False
jev_interval1,0,1100000,sampled,2000003,233.90750000000054,322,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000004,234.0975000000004,308,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000005,234.10250000000042,303,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000006,233.8975000000005,323,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000007,233.99875000000048,317,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000008,234.07125000000036,309,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000009,233.8575000000005,332,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000010,234.0687500000005,320,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000011,234.1275000000004,311,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000012,234.01750000000038,316,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000013,132.48499999999993,264,False,0.8022712090848363,True,False,False
jev_interval1,0,1100000,sampled,2000014,234.17250000000044,309,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000015,64.18375000000003,132,False,0.4302137608550439,True,False,False
jev_interval1,0,1100000,sampled,2000016,233.87750000000057,325,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000017,234.01625000000038,314,True,1.0,True,False,False
jev_interval1,0,1100000,sampled,2000018,90.80249999999965,185,False,0.5752972611890447,True,False,False
jev_interval1,0,1100000,sampled,2000019,234.04000000000042,309,True,1.0,True,False,False
jev_interval1,0,1100000,greedy,4000000,234.0975000000004,308,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000000,234.0975000000004,308,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000001,234.08625000000043,310,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000002,234.0925000000004,308,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000003,234.1150000000004,303,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000004,233.98500000000047,315,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000005,137.98999999999998,252,False,0.8310487641950571,True,False,False
jev_interval1,0,1200000,sampled,2000006,234.14000000000038,303,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000007,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000008,138.66875000000002,265,False,0.8353707414829659,True,False,False
jev_interval1,0,1200000,sampled,2000009,234.12875000000042,308,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000010,233.85375000000062,331,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000011,234.09125000000049,315,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000012,234.25125000000037,303,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000013,234.1300000000004,303,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000014,234.16875000000044,310,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000015,233.85375000000056,331,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000016,234.0987500000004,308,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000017,233.95750000000044,317,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000018,234.1150000000004,303,True,1.0,True,False,False
jev_interval1,0,1200000,sampled,2000019,234.06125000000034,317,True,1.0,True,False,False
jev_interval1,0,1200000,greedy,4000000,234.14625000000038,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000000,234.0875000000004,308,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000001,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000002,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000003,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000004,234.0975000000004,308,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000005,234.14750000000038,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000006,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000007,234.14625000000038,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000008,234.13625000000036,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000009,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000010,234.14625000000038,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000011,234.14000000000036,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000012,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000013,234.14625000000038,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000014,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000015,234.0975000000004,308,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000016,234.13625000000036,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000017,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000018,234.0975000000004,308,True,1.0,True,False,False
jev_interval1,0,1300000,sampled,2000019,233.99875000000048,317,True,1.0,True,False,False
jev_interval1,0,1300000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000000,234.13125000000048,315,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000001,26.789999999999978,81,False,0.2276553106212424,True,False,False
jev_interval1,0,1400000,sampled,2000002,233.76750000000058,336,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000003,234.0050000000005,320,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000004,234.13125000000048,315,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000005,234.0025000000006,324,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000006,234.0987500000004,303,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000007,234.14875000000043,303,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000008,150.415000000001,371,False,0.9038076152304609,True,False,False
jev_interval1,0,1400000,sampled,2000009,233.25875000000127,401,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000010,172.7550000000016,437,False,0.9465597862391449,False,True,False
jev_interval1,0,1400000,sampled,2000011,234.08625000000043,310,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000012,234.18875000000043,308,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000013,234.04125000000047,324,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000014,234.23250000000044,303,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000015,150.48500000000092,364,False,0.9038076152304609,True,False,False
jev_interval1,0,1400000,sampled,2000016,234.09125000000046,319,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000017,234.09375000000045,315,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000018,234.14750000000038,303,True,1.0,True,False,False
jev_interval1,0,1400000,sampled,2000019,172.7550000000016,437,False,0.9465597862391449,False,True,False
jev_interval1,0,1400000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000001,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000002,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000003,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000004,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000005,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000006,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000007,234.12375000000043,308,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000008,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000009,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000010,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000011,234.0475000000004,308,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000012,234.13375000000042,307,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000013,233.9575000000005,317,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000014,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000015,234.0475000000004,308,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000016,233.9137500000005,329,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000017,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000018,234.2012500000004,308,True,1.0,True,False,False
jev_interval1,0,1500000,sampled,2000019,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1500000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000001,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000002,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000003,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000004,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000005,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000006,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000007,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000008,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000009,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000010,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000011,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000012,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000013,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000014,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000015,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000016,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000017,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000018,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,sampled,2000019,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1600000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000000,234.15250000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000001,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000002,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000003,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000004,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000005,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000006,233.98750000000035,315,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000007,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000008,233.92750000000038,320,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000009,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000010,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000011,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000012,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000013,234.08625000000043,310,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000014,234.04125000000042,324,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000015,234.08625000000043,310,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000016,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000017,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000018,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,sampled,2000019,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1700000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000001,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000002,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000003,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000004,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000005,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000006,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000007,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000008,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000009,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000010,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000011,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000012,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000013,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000014,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000015,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000016,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000017,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000018,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,sampled,2000019,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1800000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000000,64.23249999999993,132,False,0.43047428189712755,True,False,False
jev_interval1,0,1900000,sampled,2000001,234.13625000000036,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000002,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000003,234.18500000000037,307,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000004,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000005,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000006,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000007,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000008,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000009,234.1362500000004,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000010,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000011,234.18500000000037,307,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000012,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000013,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000014,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000015,234.18500000000037,307,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000016,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000017,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000018,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,sampled,2000019,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,1900000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000000,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000001,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000002,234.11500000000038,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000003,234.0600000000005,320,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000004,234.1362500000004,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000005,234.1150000000004,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000006,233.518750000001,375,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000007,234.14625000000038,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000008,234.09250000000037,311,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000009,234.1087500000004,310,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000010,234.04625000000044,314,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000011,234.11750000000038,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000012,234.15750000000037,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000013,234.1362500000004,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000014,234.1362500000004,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000015,234.1787500000004,309,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000016,234.13875000000036,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000017,234.13625000000036,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000018,234.0962500000004,303,True,1.0,True,False,False
jev_interval1,0,2000000,sampled,2000019,234.1362500000004,303,True,1.0,True,False,False
jev_interval1,0,2000000,greedy,4000000,234.15750000000037,303,True,1.0,True,False,False
